Structure,File,Line,Text
VMCS,td_dispatcher/tdx_td_l2_dispatcher.c,377,// Convert the VOE fields in VMCS to exit information fields and do an L2->L1 exit
VMCS,td_dispatcher/tdx_td_dispatcher.c,186,// matches the TD VMCS' exception bitmap and #PF filtering set by the debugger.
VMCS,td_dispatcher/tdx_td_dispatcher.c,422,// Make sure the active VMCS is set to the current VM's VMCS.
VMCS,td_dispatcher/tdx_td_dispatcher.c,618,// If no failed VMENTRY occurred then the VMCS is launched after a VMEXIT
VMCS,td_dispatcher/tdx_td_dispatcher.c,1000,// Make sure the active VMCS is set to the current VM's VMCS.
VMCS,td_dispatcher/tdx_td_transitions.S,134,// Actual RSP of the TD will be loaded during the VMENTRY from the TDCS (TD VMCS)
VMCS,td_dispatcher/vm_exits/td_msr_access.c,292,// Update TD VMCS with the input value
VMCS,td_dispatcher/vm_exits/tdg_vp_vmcall.c,118,// TDX-SEAM advances the guest TD RIP (in TD VMCS) to the instruction following TDCALL.
VMCS,td_dispatcher/vm_exits/td_other_exits.c,132,"// and CR0 read shadow fields of the TD VMCS, and do not cause a VM exit."
VMCS,td_dispatcher/vm_exits/td_other_exits.c,139,"// and CR4 read shadow fields of the TD VMCS, and do not cause a VM exit."
VMCS,td_dispatcher/vm_exits/td_other_exits.c,170,"// Because of the setting of TD VMCS CR0 guest/host mask, guest TD attempts to"
VMCS,td_dispatcher/vm_exits/td_other_exits.c,237,"// VMCS guest-physical address, except that bits 11:0 are cleared to 0."
VMCS,td_dispatcher/vm_exits/td_other_exits.c,247,"// VMCS guest-physical address, except that bits 11:0 are cleared to 0."
VMCS,td_dispatcher/vm_exits/td_other_exits.c,271,"//   TD VMCS to VE_INFO, and injects a #VE to the guest TD, as described in ‎16.4.2.4."
VMCS,td_dispatcher/vm_exits_l2/td_l2_interrupt.c,49,// Read and map L1 PID address.  A shadow copy was stored in TDVPS when the L1 VMCS field was written.
VMCS,td_dispatcher/vm_exits_l2/td_l2_interrupt.c,90,// VMPTRLD L1 VMCS
VMCS,td_dispatcher/vm_exits_l2/td_l2_interrupt.c,111,// VMPTRLD L2 VM's VMCS (this is the context expected on return)
VMCS,td_dispatcher/vm_exits_l2/td_l2_interrupt.c,118,// VMPTRLD L2 VM's VMCS (this is the context expected on return)
VMCS,td_dispatcher/vm_exits_l2/td_l2_interrupt.c,133,// A shadow copy was stored in TDVPS when the L1 VMCS field was written.
VMCS,td_dispatcher/vm_exits_l2/td_l2_interrupt.c,143,// A shadow copy was been stored in TDVPS when the L1 VMCS field was written.
VMCS,td_dispatcher/vm_exits_l2/td_l2_other_exits.c,85,"// and CR0 read shadow fields of the TD VMCS, and do not cause a VM exit."
VMCS,td_dispatcher/vm_exits_l2/td_l2_other_exits.c,100,"// and CR4 read shadow fields of the TD VMCS, and do not cause a VM exit."
VMCS,td_dispatcher/vm_exits_l2/td_l2_other_exits.c,126,"// Because of the setting of TD VMCS CR0 guest/host mask, guest TD attempts to"
VMCS,vmm_dispatcher/tdx_vmm_dispatcher.c,114,"// bits 34:33 of the SEAM VMCS ""Guest Perf Global Control"" field, if needed."
VMCS,vmm_dispatcher/migration_api_calls/tdh_export_state_vp.c,137,"// Check the VCPU state, associate with the current LP and set working VMCS"
VMCS,vmm_dispatcher/migration_api_calls/tdh_export_state_vp.c,339,// Restore SEAM VMCS after it was possible switched to VM VMCS by metadata accesses
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,40,"- Initialize fields marked as ""IE*"" (""IE"", ""IES"", ""IESME"" etc.) in the TDVPS and TD VMCS spreadsheets."
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,41,- Note that some fields are initialized during VMCS preparation and VCPU association
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,54,"- Initialize fields marked as ""IE"" or ""IES"" in the TDVPS and L2 VMCS spreadsheets."
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,55,- Note that some fields are initialized during VMCS preparation and VCPU association
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,282,// Initialize the VMCS version identifier and execute VMCLEAR
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,292,"// Initialize VCPU-scope metadata fields marked as ""IE"" and ""IES"" in the TDVPS and TD VMCS spreadsheets,"
VMCS,vmm_dispatcher/migration_api_calls/tdh_import_state_vp.c,472,// Restore SEAM VMCS after it was possible switched to VM VMCS by metadata accesses
VMCS,vmm_dispatcher/api_calls/tdh_mng_init.c,173,"// Calculate TSC multiplier of offset that will be written in every TD VMCS, such that"
VMCS,vmm_dispatcher/api_calls/tdh_sys_lp_init.c,463,// Read the LP-dependant host state from the VMCS and store it locally
VMCS,vmm_dispatcher/api_calls/tdh_vp_flush.c,134,// We didn't do any VMPTRLD of a guest VMCS so no need to set LP.ACTIVE_VMCS to -1. */
VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,93,// Return the value used for initializing the TD VMCS field (incl. unknown bits) Set fixed-1 (NOT_ALLOWED0) bits to 1.
VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,138,// Return the value used for initializing the TD VMCS field (incl. unknown bits)
VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,1011,"// The L2 VMCS spreadsheet generates the VARIABLE mask for the VIRTUALIZE_IA32_SPEC_CTRL as 1,"
VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,1130,"// The TD VMCS spreadsheet generates the VARIABLE mask for the VIRTUALIZE_IA32_SPEC_CTRL as 1,"
VMCS,vmm_dispatcher/api_calls/tdh_sys_init.c,1306,// VMCS host fields
VMCS,vmm_dispatcher/api_calls/tdh_vp_init.c,79,*  Doesn’t include values initialized in VMCS
VMCS,vmm_dispatcher/api_calls/tdh_vp_init.c,86,tdvps_ptr->guest_msr_state.ia32_fmask = IA32_FMASK_MSR_RESET_STATE; // doesn’t include values initialized in VMCS
VMCS,vmm_dispatcher/api_calls/tdh_vp_init.c,109,// VMCS related variables
VMCS,vmm_dispatcher/api_calls/tdh_vp_init.c,287,// Prepare and initialize the L1 VMCS
VMCS,common/data_structures/td_control_structures.h,218,* translations and/or cached TD VMCS
VMCS,common/data_structures/td_control_structures.h,516,* TD-scope Secure EPT pointer. Format is the same as the VMCS EPTP execution control.
VMCS,common/data_structures/td_control_structures.h,517,* Copied to each TD VMCS EPTP on TDVPINIT.
VMCS,common/data_structures/td_control_structures.h,524,* Copied to each TD VMCS TSC-offset execution control on TDHVPINIT
VMCS,common/data_structures/td_control_structures.h,530,* Copied to each TD VMCS TSC-multiplier execution control on TDHVPINIT
VMCS,common/data_structures/td_vmcs_init.h,25,* @brief Predefined init fields for TD's VMCS
VMCS,common/data_structures/td_vmcs_init.h,85,* @brief Read non-LP host field value from the current active VMCS and save them in the input structure
VMCS,common/data_structures/td_vmcs_init.h,92,* @brief Initialize address fields for the currently active TD VMCS
VMCS,common/data_structures/td_vmcs_init.h,97,"*  @param vm_id - 0 if L1 TD VMCS is initialized, >0 if L2 TD VMCS is initialized"
VMCS,common/data_structures/td_vmcs_init.h,102,* @brief Initializes LP-dependant host-state field from the current SEAM VMCS (saved at TDH.SYS.INIT and TDH.SYSINIT.LP)
VMCS,common/data_structures/td_vmcs_init.h,103,*        and writes it to the currently loaded TD VMCS
VMCS,common/data_structures/td_vmcs_init.h,110,* @brief Initializes all host state fields from the current SEAM VMCS (saved at TDH.SYS.INIT and TDH.SYSINIT.LP)
VMCS,common/data_structures/td_vmcs_init.h,111,*        and writes it to the currently loaded TD VMCS
VMCS,common/data_structures/td_vmcs_init.h,118,*  @brief Initialize the TD VMCS fields
VMCS,common/data_structures/td_vmcs_init.h,125,*  @param init_on_import - if the function is called from VMCS import flow
VMCS,common/data_structures/td_vmcs_init.h,126,"*  @param vm_id - 0 if L1 TD VMCS is initialized, >0 if L2 TD VMCS is initialized"
VMCS,common/data_structures/tdx_tdvps.h,493,* @brief Holds the TD VMCS page
VMCS,common/data_structures/tdx_tdvps.h,549,*          1) VMCS for controling the VCPU operation in L2 VM
VMCS,common/data_structures/td_vmcs_init.c,25,* @brief Predefined init fields for TD's VMCS
VMCS,common/data_structures/td_vmcs_init.c,155,// L2 VMCS init
VMCS,common/data_structures/td_vmcs_init.c,162,else // L1 VMCS init
VMCS,common/data_structures/td_vmcs_init.c,460,*  Initialize TD VMCS host fields
VMCS,common/data_structures/tdx_local_data.h,181,* Currently active VMCS (L1 or any of L2)
VMCS,common/data_structures/tdx_global_data.h,226,/* TD VMCS field values computed by TDHSYSINIT
VMCS,common/data_structures/tdx_global_data.h,245,*  @brief Host TD VMCS values
VMCS,common/data_structures/tdx_global_data.h,368,"// Values of TD VMCS fields, computed @ TDHSYSINIT"
VMCS,common/data_structures/tdx_global_data.h,371,"// Values of L2 VMCS fields, computed @ TDHSYSINIT"
VMCS,common/data_structures/tdx_global_data.h,374,// Values of SEAM VMCS host fields. initialized @ TDHSYSINIT
VMCS,common/data_structures/tdx_global_data.h,375,// used when a TD VMCS needs to be initialized
VMCS,common/accessors/vt_accessors.h,25,* @brief VMCS Accessors Definitions
VMCS,common/accessors/vt_accessors.h,44,* @brief Read from VMCS entry
VMCS,common/accessors/vt_accessors.h,72,* @brief Write to VMCS entry
VMCS,common/accessors/vt_accessors.h,101,* @brief Read from VMCS entry
VMCS,common/accessors/vt_accessors.h,124,* @brief Write to VMCS entry
VMCS,common/accessors/vt_accessors.h,162,* @brief Clear VMCS
VMCS,common/accessors/vt_accessors.h,170,* @brief Load pointer to VMCS
VMCS,common/accessors/vt_accessors.h,186,* @brief Store pointer to VMCS
VMCS,common/memory_handlers/sept_manager.c,171,// is defined to be a constant 0 in TD VMCS.
VMCS,common/memory_handlers/sept_manager.c,228,// The TDX-SEAM module sets the TD VMCS EPT-violation #VE VM-execution control to 1.
VMCS,common/x86_defs/vmcs_defs.h,25,* @brief VMCS x86 definitions
VMCS,common/helpers/helpers.c,928,// read the shared EPT from the TD VMCS
VMCS,common/helpers/helpers.c,1052,"// If this is a new association, update TD VMCS"
VMCS,common/helpers/helpers.c,2138,// Map the TD VMCS page
VMCS,common/helpers/helpers.c,2142,* Initialize the version ID in the TD VMCS (first 31 bits) with the
VMCS,common/helpers/helpers.c,2143,* VMCS version ID reported by the IA32_VMX_BASIC MSR
VMCS,common/helpers/helpers.c,2706,// Check the VMCS is the correct one
VMCS,common/helpers/helpers.c,2720,"* Translate the soft-translated GPA L2 VMCS fields whose shadow HPA is NULL_PA,"
VMCS,common/helpers/helpers.c,3210,// Read the guest's current interrupt status from VMCS
VMCS,common/helpers/helpers.c,3253,// Read the guest's current interrupt status from VMCS
VMCS,common/helpers/virt_msr_helpers.h,90,// Helper function for calculationg allowed-1 bits in 64-bit VMCS control fields.
VMCS,common/helpers/virt_msr_helpers.h,99,// Helper function for calculationg allowed bits in 64-bit VMCS control fields.
VMCS,common/helpers/virt_msr_helpers.h,118,"/* Calculate the initial value of L2 VMCS' pin-based controls field,"
VMCS,common/helpers/virt_msr_helpers.h,120,See the L2 VMCS' spreadsheet for the definition of initial values.
VMCS,common/helpers/virt_msr_helpers.h,282,"// Calculate based on L2 CR0 init value and variable mask, as defined in the L2 VMCS spreadsheet."
VMCS,common/helpers/virt_msr_helpers.h,294,"// Calculate based on L2 CR4 init value, as defined in the L2 VMCS spreadsheet, and the write mask."
VMCS,common/helpers/virt_msr_helpers.h,552,// Conditionally write the current VMCS' IA32_SPEC_CTRL shadow field.
VMCS,common/helpers/virt_msr_helpers.h,570,// Set VMCS.IA32_SPEC_CTRL_SHADOW to the virtual value of IA32_SPEC_CTRL as seen by the TD
VMCS,common/helpers/virt_msr_helpers.h,610,"// If PERFMON is not enabled, write the VMCS of the current VM to be entered with Guest"
VMCS,common/helpers/ipi_helpers.h,36,"* @brief Scan Regular or Secure PID and Shared PID, if applicable, and update the Virtual APIC IRR and VMCS RVI"
VMCS,common/helpers/ipi_helpers.h,38,* @note The proper VMCS is assumed to be current
VMCS,common/helpers/ipi_helpers.h,61,* @note Assumes the VMCS is active.
VMCS,common/helpers/error_reporting.h,96,* @param exit_reason - The Exit Reason VMCS field
VMCS,common/helpers/error_reporting.h,97,"* @param extended_info - 1) For an unexpected VM exit due to IDT vectoring information, this field will provide the VMCS IDT vectoring information field."
VMCS,common/helpers/helpers.h,886,"* @brief Checks a GPA to be valid, if shared bit is 1, walks the shared EPT (taken from the TD VMCS)"
VMCS,common/helpers/helpers.h,1045,* - Do VMPTRLD of TD VMCS.
VMCS,common/helpers/helpers.h,1067,* - Do VMPTRLD of TD VMCS.
VMCS,common/helpers/helpers.h,1106,* @brief Set the SEAM VMCS as the active VMCS
VMCS,common/helpers/helpers.h,1110,// Set the SEAM VMCS as the current VMCS
VMCS,common/helpers/helpers.h,1111,// SEAM VMCS addr: seamrr_base + page_size + (lp_id * page_size)
VMCS,common/helpers/helpers.h,1130,* @brief Injects #UD exception in the current active VMCS
VMCS,common/helpers/helpers.h,1154,* @brief Injects #GP exception in the current active VMCS
VMCS,common/helpers/helpers.h,1178,* @brief Injects #VE exception in the current active VMCS
VMCS,common/helpers/helpers.h,1186,* @brief Injects #DF exception in the current active VMCS
VMCS,common/helpers/helpers.h,1195,* @brief Injects #PF exception in the current active VMCS
VMCS,common/helpers/helpers.h,1200,* @brief Adds an instruction_len offset to Guest RIP of current active VMCS
VMCS,common/helpers/helpers.h,1202,* @param instruction_len - If 0 - instruction length will be take from VM-Exit Instruction Length VMCS field
VMCS,common/helpers/helpers.h,1418,"* @param tsc_multiplier - TSC multiplier VMCS field, in units of 2^-48"
VMCS,common/helpers/helpers.h,1419,"* @param tsc_offset     - TSC offset VMCS field, in units of the virtual TSC"
VMCS,common/helpers/helpers.h,1437,* @brief Checks the validity of input CR0 and writes it to the GUEST_CR0 TD-VMCS field
VMCS,common/helpers/helpers.h,1439,*        TD-VMCS field should be the active VMCS before invoking this function
VMCS,common/helpers/helpers.h,1459,* @brief Checks the validity of input CR4 and writes it to the GUEST_CR4 TD-VMCS field
VMCS,common/helpers/helpers.h,1461,*        TD-VMCS field should be the active VMCS before invoking this function
VMCS,common/helpers/helpers.h,1525,"* @param tsc_multiplier     - Pointer to output - TSC multiplier VMCS field, in units of 2^-48"
VMCS,common/helpers/helpers.h,1526,"* @param tsc_offset         - Pointer to output - TSC offset VMCS field, in units of the virtual TSC"
VMCS,common/helpers/helpers.h,1749,* @brief Initialize the TD VMCS version identifier and execute VMCLEAR
VMCS,common/helpers/helpers.h,1751,* @param vm_id - requested VM to prepare its VMCS
VMCS,common/helpers/helpers.h,1913,*        VMCS' exception bitmap and #PF filtering.
VMCS,common/helpers/helpers.h,2000,* @brief Set the given VM id VMCS as the active VMCS
VMCS,common/helpers/helpers.h,2001,*        Optimized to check if the given VM VMCS is already active
VMCS,common/helpers/helpers.h,2039,* @brief Updates the Module/LP-dependant host state in a given VMCS
VMCS,common/helpers/helpers.h,2040,*        Optimized to check if the given VM VMCS requires an updated state
VMCS,common/helpers/helpers.h,2126,// Start with the write mask value as defined in the L2 VMCS spreadsheet
VMCS,common/helpers/helpers.h,2188,"* @brief VMCLEAR a specific VM's VMCS, and mark the guest-TD as not launched"
VMCS,common/metadata_handlers/metadata_vp.c,24,* @brief VP-context (TDVPS and TD-VMCS) metadata handler
VMCS,common/metadata_handlers/metadata_vp.c,95,"// Update TD VMCS with the input value, except bit 13"
VMCS,common/metadata_handlers/metadata_vp.c,104,This function assumes that the proper L2 VMCS is current.*/
VMCS,common/metadata_handlers/metadata_vp.c,127,This function assumes that the proper L2 VMCS is current.*/
VMCS,common/metadata_handlers/metadata_vp.c,144,This function assumes that the proper L2 VMCS is current.*/
VMCS,common/metadata_handlers/metadata_vp.c,164,// Point to the VM's VMCS
VMCS,common/metadata_handlers/metadata_vp.c,167,// Combine the guest/host masks and read shadows and write the L2 VMCS
VMCS,common/metadata_handlers/metadata_vp.c,478,// In other case the value is being read directly from the VMCS by VMREAD
VMCS,common/metadata_handlers/metadata_vp.c,490,// In other case the value is being read directly from the VMCS by VMREAD
VMCS,common/metadata_handlers/metadata_vp.c,497,// The VMCS may hold another value if L2_CTLS[vm].ENABLE_SHARED_EPTP is false.
VMCS,common/metadata_handlers/metadata_vp.c,601,// Read the VMCS field. VMREAD may return an error if the field code does not match
VMCS,common/metadata_handlers/metadata_vp.c,602,// a real VMCS field.
VMCS,common/metadata_handlers/metadata_vp.c,608,*out_elem_ptr = NULL; // No element address on VMCS elements
VMCS,common/metadata_handlers/metadata_vp.c,764,//   - These are marked as RW* in the FAS TD VMCS tables
VMCS,common/metadata_handlers/metadata_vp.c,910,// L1 VMCS on L2 VM exit.
VMCS,common/metadata_handlers/metadata_vp.c,962,// Combine the guest/host masks and read shadows and write the L2 VMCS
VMCS,common/metadata_handlers/metadata_vp.c,1407,"// Shared EPTP is enabled, write the shadow value to VMCS"
VMCS,common/metadata_handlers/metadata_generic.c,157,"// meaning a TD VMCS table, which comes first to the actual TDVPS table"
VMCS,common/metadata_handlers/metadata_generic.c,295,uint32_t parent_table_idx; // Used for L2 VMCS parent table entry idx (TDVPS table)
VMCS,common/metadata_handlers/metadata_generic.c,311,// Special case if we finished VMCS table - next is the first from TDVPS table
VMCS,common/metadata_handlers/metadata_generic.c,312,"// That's because VMCS table has class 0, and it basically precedes the TDVPS table"
VMCS,common/metadata_handlers/metadata_generic.c,347,// (currently happens only with TD-VMCS table in TDVPS context)
VMCS,common/metadata_handlers/metadata_generic.c,432,// Remember the class code - needed to apply to L2 VMCS fields
VMCS,common/metadata_handlers/metadata_generic.c,447,"// In case when we fetched a L2 VMCS 1/2/3 ""parent"" field in TDVPS table"
VMCS,common/metadata_handlers/metadata_generic.c,452,// Switch to L2 VMCS table instead
VMCS,common/metadata_handlers/metadata_generic.c,457,// Remember the class code - needed to apply to L2 VMCS fields
VMCS,common/metadata_handlers/metadata_generic.c,462,// In case we fetched L2 VMCS field in L2 VMCS table
VMCS,common/metadata_handlers/metadata_generic.c,466,// Remembered either from a previous field in L2 VMCS table (and contained correct code)
VMCS,common/metadata_handlers/metadata_generic.c,508,// TD-VMCS lookup table is accessed by class code 0. If we are on field_id==0 then we will get it
VMCS,common/metadata_handlers/metadata_vp.h,24,* @brief VP-context (TDVPS and TD-VMCS) metadata handler
VMCS,common/metadata_handlers/metadata_generic.h,100,"MD_CTX_VP  = 2,   // VCPU scope (TDVPS and TD-VMCS)"
VMCS,common/metadata_handlers/metadata_generic.h,168,union // L2 VMCS don't have Guest RD/WR mask
VMCS,common/metadata_handlers/metadata_generic.h,174,union // L2 VMCS don't have Guest RD/WR mask
XCR0,td_transitions/td_exit.c,284,// XCR0 state
XCR0,td_transitions/td_exit.c,285,tdvps_ptr->guest_state.xcr0 = ia32_xgetbv(0);
XCR0,td_transitions/td_exit.c,466,ia32_xcr0_t xcr0 = { .raw = tdx_local_data_ptr->vp_ctx.xfam };
XCR0,td_transitions/td_exit.c,467,xcr0.sse = 1;
XCR0,td_transitions/td_exit.c,468,uint64_t scrub_mask = xcr0.raw;
XCR0,td_transitions/td_exit.c,569,// Save Guest-TD XCR0 and XSS
XCR0,td_transitions/td_exit.c,595,// This is done before loading VMM state - to save additional XCR0/XSS save-restore
XCR0,td_transitions/tdh_vp_enter.c,105,//  - XCOMP_BV sets a bit in the range 62:0 that is not set in XCR0 | IA32_XSS
XCR0,td_transitions/tdh_vp_enter.c,106,//    (in our case XCR0 | IA32_XSS is just the XFAM)
XCR0,td_transitions/tdh_vp_enter.c,120,// Set Guest XCR0 and XSS context for restoring the state
XCR0,td_transitions/tdh_vp_enter.c,419,"ia32_xsetbv(0, tdvps_ptr->guest_state.xcr0);"
XCR0,td_dispatcher/vm_exits/td_xsetbv.c,44,"// On XSETBV, which attempts to write to XCR0, and on WRMSR of IA32_XSS, the guest TD exits to TDX-SEAM."
XCR0,td_dispatcher/vm_exits/td_xsetbv.c,45,"// - If the new value is not natively legal for XCR0 (sets reserved bits,"
XCR0,td_dispatcher/vm_exits/td_xsetbv.c,62,ia32_xcr0_t xcr0;
XCR0,td_dispatcher/vm_exits/td_xsetbv.c,63,"xcr0.raw = (tdx_local_data_ptr->td_regs.rdx << 32) | (tdx_local_data_ptr->td_regs.rax & BITS(31,0));"
XCR0,td_dispatcher/vm_exits/td_xsetbv.c,65,"if (!check_guest_xcr0_value(xcr0, tdx_local_data_ptr->vp_ctx.xfam))"
XCR0,td_dispatcher/vm_exits/td_xsetbv.c,75,"ia32_xsetbv(0, xcr0.raw);"
XCR0,td_dispatcher/vm_exits/td_cpuid.c,353,// by enabled features in XCR0 (sub-leaf 0) or XCR0 || IA32_XSS
XCR0,td_dispatcher/vm_exits/td_cpuid.c,355,// This assumes that the TDX-SEAM module has not changed XCR0 or
XCR0,td_dispatcher/vm_exits/tdg_vp_vmcall.c,113,ia32_xcr0_t xcr0 = { .raw = tdx_local_data_ptr->vp_ctx.xfam };
XCR0,td_dispatcher/vm_exits/tdg_vp_vmcall.c,114,xcr0.sse = 1;
XCR0,td_dispatcher/vm_exits/tdg_vp_vmcall.c,115,uint64_t scrub_mask = xcr0.raw;
